L	opf	cc	jcc
0.988	0.00635986	0.000783648	0.000224928
0.9888	0.00650258	0.000720287	0.000195309
0.9896	0.00682322	0.000672994	0.000212852
0.9904	0.00718274	0.000650548	0.000210037
0.9912	0.00762986	0.000606532	0.000199727
0.992	0.00810108	0.000595411	0.000213819
0.9928	0.00868558	0.00060066	0.000240785
0.9936	0.00948039	0.000564016	0.000234684
0.9944	0.0104766	0.000558831	0.000251515
0.9952	0.0116962	0.000565711	0.000261579
0.996	0.0134646	0.000586151	0.000285414
0.9968	0.0164037	0.000642552	0.0003331
0.9976	0.021215	0.000744825	0.000426602
0.9984	0.0308395	0.00103124	0.000655239
