L	opf	cc	jcc
0.588	0.0155528	0.0230498	0.0188035
0.589	0.0155338	0.023029	0.0187724
0.59	0.0155131	0.0230013	0.0187365
0.591	0.0154804	0.0229559	0.0186827
0.592	0.0154641	0.0229368	0.0186563
0.593	0.0154285	0.0228997	0.018612
0.594	0.0154165	0.0228772	0.0185821
0.595	0.0153899	0.022845	0.0185416
0.596	0.0153651	0.0228129	0.0185025
0.597	0.0153435	0.0227861	0.0184713
0.598	0.0153093	0.0227513	0.0184313
0.599	0.015291	0.0227241	0.0183987
0.6	0.0152651	0.0226924	0.018361
0.601	0.0152421	0.0226585	0.0183248
0.602	0.0152232	0.0226344	0.0182941
0.603	0.0151939	0.0226017	0.0182556
0.604	0.0151779	0.0225723	0.0182239
0.605	0.0151375	0.0225296	0.0181795
0.606	0.0151179	0.0225016	0.0181431
0.607	0.0150865	0.0224626	0.0181045
0.608	0.0150615	0.0224352	0.0180775
0.609	0.0150494	0.022407	0.0180471
0.61	0.0150149	0.0223735	0.018009
0.611	0.0149922	0.0223422	0.0179774
0.612	0.0149697	0.022314	0.0179477
0.613	0.0149418	0.0222746	0.0179099
0.614	0.0149196	0.0222503	0.017883
0.615	0.0149009	0.0222166	0.0178436
0.616	0.0148574	0.0221738	0.0178059
0.617	0.0148479	0.0221461	0.0177779
0.618	0.0148106	0.0221078	0.0177382
0.619	0.0147847	0.0220755	0.0177082
0.62	0.0147582	0.0220536	0.0176865
0.621	0.0147331	0.0220115	0.0176439
0.622	0.0146987	0.0219677	0.0176035
0.623	0.0146724	0.0219393	0.0175732
0.624	0.0146452	0.0219069	0.0175479
0.625	0.0146104	0.0218573	0.0175003
0.626	0.014586	0.0218287	0.017469
0.627	0.0145715	0.0218036	0.0174416
0.628	0.0145436	0.0217679	0.0174072
0.629	0.014524	0.021736	0.0173755
0.63	0.0144956	0.0216991	0.0173409
0.631	0.0144609	0.0216554	0.0173047
0.632	0.0144284	0.0216204	0.0172657
0.633	0.0144137	0.0215959	0.0172423
0.634	0.0143609	0.0215386	0.0171944
0.635	0.0143516	0.0215115	0.0171641
0.636	0.0143219	0.02147	0.0171236
0.637	0.0142898	0.0214347	0.0170923
0.638	0.0142643	0.0213977	0.0170566
0.639	0.0142455	0.0213683	0.0170266
0.64	0.0142124	0.0213263	0.0169856
