prob	ls
0.53	220.15
0.5296	220.54
0.5292	220.76
0.5288	220.79
0.5284	220.9
0.528	220.94
0.5276	221.0
0.5272	221.0
0.5268	221.0
0.5264	221.03
0.526	221.2
0.5256	221.37
0.5252	221.5
0.5248	221.65
0.5244	221.76
0.524	221.93
0.5236	222.02
0.5232	222.14
0.5228	222.24
0.5224	222.3
0.522	222.46
0.5216	222.62
0.5212	222.84
0.5208	222.97
0.5204	223.05
0.52	223.07
0.5196	223.11
0.5192	223.39
0.5188	223.53
0.5184	223.62
0.518	223.9
0.5176	224.1
0.5172	224.14
0.5168	224.21
0.5164	224.29
0.516	224.36
0.5156	224.4
0.5152	224.5
0.5148	224.6
0.5144	224.89
0.514	224.94
0.5136	225.17
0.5132	225.48
0.5128	225.55
0.5124	225.67
0.512	225.75
0.5116	225.89
0.5112	226.0
0.5108	226.05
0.5104	226.21
0.51	226.45
0.5096	226.57
0.5092	226.58
0.5088	226.6
0.5084	226.76
0.508	226.85
0.5076	226.96
0.5072	227.09
0.5068	227.15
0.5064	227.22
0.506	227.36
0.5056	227.55
0.5052	227.8
0.5048	227.86
0.5044	228.0
0.504	228.24
0.5036	228.35
0.5032	228.45
0.5028	228.49
0.5024	228.55
0.502	228.65
0.5016	228.71
0.5012	228.81
0.5008	229.11
0.5004	229.18
0.5	229.36
0.4996	229.37
0.4992	229.46
0.4988	229.59
0.4984	229.7
0.498	229.77
0.4976	229.94
0.4972	230.0
0.4968	230.12
0.4964	230.13
0.496	230.27
0.4956	230.44
0.4952	230.65
0.4948	230.84
0.4944	230.88
0.494	231.0
0.4936	231.0
0.4932	231.26
0.4928	231.5
0.4924	231.62
0.492	231.74
0.4916	232.09
0.4912	232.32
0.4908	232.4
0.4904	232.53
0.49	232.61
0.4896	232.81
0.4892	232.89
0.4888	232.98
0.4884	233.0
0.488	233.0
0.4876	233.0
0.4872	233.0
0.4868	233.0
0.4864	233.06
0.486	233.2
0.4856	233.33
0.4852	233.39
0.4848	233.42
0.4844	233.58
0.484	233.71
0.4836	233.71
0.4832	233.94
0.4828	234.0
0.4824	234.13
0.482	234.14
0.4816	234.29
0.4812	234.45
0.4808	234.5
0.4804	234.51
0.48	234.75
0.4796	234.89
0.4792	234.98
0.4788	235.0
0.4784	235.04
0.478	235.15
0.4776	235.28
0.4772	235.34
0.4768	235.36
0.4764	235.49
0.476	235.58
0.4756	235.71
0.4752	235.71
0.4748	235.81
0.4744	235.85
0.474	236.05
0.4736	236.2
0.4732	236.36
0.4728	236.5
0.4724	236.58
0.472	236.74
0.4716	236.82
0.4712	236.98
0.4708	237.0
0.4704	237.0
0.47	237.21
0.4696	237.34
0.4692	237.44
0.4688	237.62
0.4684	237.71
0.468	237.88
0.4676	237.96
0.4672	238.01
0.4668	238.45
0.4664	238.48
0.466	238.54
0.4656	238.69
0.4652	238.8
0.4648	238.83
0.4644	238.85
0.464	239.0
0.4636	239.21
0.4632	239.22
0.4628	239.37
0.4624	239.59
0.462	239.67
0.4616	239.73
0.4612	239.83
0.4608	240.06
0.4604	240.22
0.46	240.36
0.4596	240.44
0.4592	240.5
0.4588	240.6
0.4584	240.66
0.458	240.71
0.4576	240.74
0.4572	240.86
0.4568	240.91
0.4564	240.98
0.456	241.05
0.4556	241.1
0.4552	241.35
0.4548	241.5
0.4544	241.59
0.454	241.69
0.4536	241.94
0.4532	242.0
0.4528	242.11
0.4524	242.34
0.452	242.42
0.4516	242.58
0.4512	242.74
0.4508	242.89
0.4504	242.96
0.45	243.0
0.4496	243.17
0.4492	243.31
0.4488	243.35
0.4484	243.47
0.448	243.57
0.4476	243.68
0.4472	243.89
0.4468	244.0
0.4464	244.14
0.446	244.34
0.4456	244.46
0.4452	244.63
0.4448	244.73
0.4444	244.92
0.444	245.04
0.4436	245.24
0.4432	245.38
0.4428	245.44
0.4424	245.77
0.442	245.81
0.4416	246.0
0.4412	246.13
0.4408	246.14
0.4404	246.36
0.44	246.48
0.4396	246.5
0.4392	246.59
0.4388	246.72
0.4384	246.86
0.438	247.0
0.4376	247.19
0.4372	247.38
0.4368	247.46
0.4364	247.52
0.436	247.68
0.4356	248.0
0.4352	248.0
0.4348	248.0
0.4344	248.0
0.434	248.0
0.4336	248.12
0.4332	248.14
0.4328	248.22
0.4324	248.26
0.432	248.29
0.4316	248.3
0.4312	248.4
0.4308	248.55
0.4304	248.59
0.43	248.76
0.4296	248.99
0.4292	249.07
0.4288	249.23
